RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Terminus_volume_change_2000_to_2010_gt_per_yr,Terminus_volume_change_2010_to_2020_gt_per_yr,Number_of_children
RGI60-03.02460,-80.33760604,75.48996,0,0.000909114,0.001580271,0.000878596,0.000885657,-0.000294136,-0.000143768,0
RGI60-03.02462,-80.11921363,75.46676246,0,0.000556864,0.000618476,0.001559209,0.001063893,-0.000396067,-0.0009197,0
RGI60-03.02463,-79.82389317,75.45756761,0,0.000799438,0.0007626,0.001926138,0.00128312,-0.000571119,-0.001518687,0
RGI60-03.02464,-79.61842257,75.37590083,0,0.013851002,0.012966338,0.027138398,0.022287811,-0.009539881,-0.019609566,0
RGI60-03.02465,-80.23949905,75.45463051,0,0.000863659,0.001004052,0.001615685,0.001314368,-0.000366867,-0.001304668,0
RGI60-03.02466,-79.82328948,75.3025855,1,0.003219272,0.003219272,0.020028659,0.010750808,0.018287826,-0.013756863,0
RGI60-03.02467,-80.43536011,75.02520925,1,0.122431752,0.056325386,0.171843253,0.084829128,-0.100848966,-0.161442304,0
RGI60-03.02469,-80.36525425,74.80036522,1,0.0697291,0.033427938,0.035273162,0.033814688,-0.063475244,-0.030135416,0
RGI60-03.02473,-81.39417368,74.5705121,0,0.003352346,0.002426043,0.002057367,0.001462479,-0.001172947,-0.000877106,0
RGI60-03.02484,-82.21996749,74.54259327,0,0.000668778,0.000654924,0,0,-1.60E-05,0,0
RGI60-03.02488,-79.9963185,75.17291689,1,0.00839219,0.005253772,0.006619002,0.003842519,-0.004005606,-0.00432798,0
RGI60-03.02489,-83.40504794,74.87197117,1,0.09975462,0.021317929,0.103430403,0.039574186,-0.02180149,-0.057064767,0
RGI60-03.02667,-82.54335258,82.42114448,1,0.01847067,0.012382253,0.00970466,0.003591052,-0.011494232,-0.008478609,0
RGI60-03.02668,-76.18293073,82.47859985,1,0.022957108,0.012691188,0.019220675,0.011199659,-0.01620802,-0.016890477,0
RGI60-03.02681,-81.72266979,82.24133503,1,0.006097744,0.002750766,0.004089638,0.002609078,-0.005886055,-0.00220863,0
RGI60-03.02687,-79.60195859,82.01386159,1,0.004130105,0.001952369,0.001819609,0.001179898,-0.002688099,-0.000950532,0
RGI60-03.02811,-70.72787984,82.83554892,1,0.001218846,0.001220382,0.017320188,0.00896225,-0.001096463,-0.016448575,0
RGI60-03.02836,-80.74616905,82.13783458,1,0.016731071,0.005239044,0.011163448,0.004320973,-0.007771678,-0.00733189,0
RGI60-03.02849,-80.37275952,82.45114325,1,0.038329383,0.031441482,0.064996008,0.030869677,-0.01008633,-0.039565777,0
RGI60-03.02860,-76.03008939,82.59623806,0,0.007585486,0.008068555,0.001861958,0.002177364,-0.007451341,-0.001640534,0
RGI60-03.02904,-72.42162539,82.695981,1,0.009822023,0.007792929,0.002761037,0.002227724,-0.002434508,-0.000168566,0
RGI60-03.03274,-84.70039518,81.29899278,1,0.153677927,0.021144243,0.023675632,0.005497455,-0.014543422,-0.023151377,0
RGI60-03.03299,-83.33341639,81.15072772,0,0.001298871,0.001313852,0.004079528,0.002575798,-0.000903013,-0.002896465,0
RGI60-03.03303,-78.24312198,81.31251817,0,0.002939033,0.003186272,0.003254276,0.002942075,-0.002542717,-0.002920359,0
RGI60-03.03314,-82.51109475,81.18114625,0,0.00181599,0.001213148,0.003419749,0.002251692,-0.001519363,-0.001706199,0
RGI60-03.03385,-80.38808788,81.98047227,0,0.018461476,0.00982904,0.000409914,0.00145689,-0.017279607,-0.000382662,0
RGI60-03.03389,-79.52752761,81.8803248,1,0.237723812,0.032085206,0.06439293,0.008332471,-0.15397568,0.001362479,0
RGI60-03.03449,-81.94896918,82.51978106,0,0.123658824,0.020484072,0.039676701,0.012580579,-0.121182583,-0.037469837,0
RGI60-03.03450,-82.27003848,82.59409257,0,0.020321034,0.013205378,0.002869838,0.00355918,-0.017452481,-0.00273044,0
RGI60-03.03490,-81.27286688,82.59956567,1,0.000169098,0.000331385,0.008726674,0.004967156,0.000115898,-0.008651191,0
RGI60-03.03535,-77.26606542,82.86948105,0,0.000750509,0.000762773,0.00059111,0.000417565,-8.37E-05,-2.23E-05,0
RGI60-03.03545,-80.57315574,82.78771115,0,0.001802247,0.001298681,0.001595986,0.001126374,-0.000271043,-0.000190521,0
RGI60-03.03546,-80.4712281,82.78328109,0,0.001595156,0.001837366,0.001272432,0.00124315,-0.000102032,-3.62E-05,0
RGI60-03.03547,-80.26988506,82.75887206,0,0.01671972,0.008893062,0.030374348,0.01046419,-0.004865162,-0.017090864,0
RGI60-03.03553,-80.2187322,82.68566178,0,0.006187212,0.003996215,0.002429134,0.002726201,-0.000495944,2.05E-06,0
RGI60-03.03560,-81.3315097,82.65868558,1,0.026769005,0.014921468,0.016609154,0.014224556,-0.020244192,-0.013635311,0
RGI60-03.03643,-78.99120051,82.85210823,0,0.000684365,0.000402557,0.000842752,0.00066639,-4.92E-07,-0.000790281,0
RGI60-03.03644,-79.09493171,82.88609218,0,0.001445346,0.001017141,0.005390987,0.003050243,-0.000768145,-0.005145148,0
RGI60-03.03656,-79.70694573,82.83712871,0,0.001815994,0.002068338,0.007772421,0.002376283,-0.001177646,-0.007161949,0
RGI60-03.03886,-91.37712131,81.59181658,0,0.000236635,0.000363867,0.000280375,0.00044479,-7.11E-06,-0.000263287,0
RGI60-03.03887,-91.50540463,81.72148635,0,0.001494137,0.00145286,0.000373222,0.000646297,-0.00119669,-0.000326006,0
RGI60-03.03888,-91.23482264,81.74657746,0,0.006162423,0.003863509,0.001432586,0.001628703,-0.000750361,-0.000978497,0
RGI60-03.03896,-87.23707703,81.94283192,0,0.00073484,0.000895738,0.001106026,0.001318205,-0.000345225,-0.000290952,0
RGI60-03.03936,-85.70884061,82.0664428,0,0.000189298,0.000158822,7.54E-05,0.000115278,-7.99E-05,-2.20E-05,0
RGI60-03.03950,-82.94941193,82.25118986,0,0.000147085,0.000174414,5.72E-05,0.000147209,-9.06E-05,-3.12E-05,0
RGI60-03.03956,-83.29163448,82.21414841,0,0.00477752,0.001466357,5.00E-05,6.44E-05,-0.004712074,-9.24E-06,0
RGI60-03.03959,-83.16838069,82.19448326,0,0.00402296,0.002043843,4.87E-05,5.45E-05,-0.003815439,-2.41E-05,0
RGI60-03.03981,-83.3670073,82.26550623,0,0.037768396,0.018945856,0.003279518,0.002413716,-0.031190318,-0.002690393,0
RGI60-03.03983,-82.9390136,82.12985462,0,0.000179907,0.000272124,0.000188506,0.000389086,-6.37E-05,-3.26E-05,0
RGI60-03.03984,-83.10309906,82.05967544,0,0.000108935,0.000716687,0.001042682,0.001460363,-7.99E-05,-0.001014958,0
RGI60-03.03989,-84.94054134,82.0305341,0,0.009206244,0.007145918,0.007588675,0.006569951,-0.005817129,-0.005777627,0
RGI60-03.03992,-86.38527749,82.11230755,0,0.000381609,0.000460207,0.000399557,0.000583941,-0.000374497,-0.000177455,0
RGI60-03.03994,-86.00502487,82.22338753,0,0.013816634,0.007483947,0.002428361,0.001521949,-0.013353908,-0.002043939,0
RGI60-03.03997,-85.53305534,82.24867905,0,0.038205054,0.039855674,0.185186465,0.147164574,-0.027819311,-0.180524915,0
RGI60-03.04381,-85.12923614,80.99723201,0,0.000723411,0.001405257,0.002292931,0.001694374,-0.000498189,-0.001448888,0
RGI60-03.04385,-83.41199782,81.08763278,0,0.000651744,0.00112907,0.000757631,0.00084089,-0.000474833,-0.000563202,0
RGI60-03.04536,-80.25418561,82.89112494,0,0.023881059,0.01125877,0.003078904,0.002048935,-0.023105006,-0.002425196,0
RGI60-04.00172,-66.84433459,62.63776795,0,0.000506991,0.000243659,0.000465269,0.000234065,-0.000126226,-1.07E-05,0
RGI60-04.00183,-66.71742148,62.61389623,0,0.000292668,0.000237638,0.000534279,0.000363313,-0.000127251,-0.000385102,0
RGI60-04.01029,-62.130212,66.59975916,0,0.000113533,0.000173084,0.000490069,0.000318816,-1.11E-05,-0.000399507,0
RGI60-04.01031,-62.0757495,66.58909233,0,0.000680219,0.000643451,0.00060961,0.000562767,-0.000387546,-0.000200122,0
RGI60-04.01033,-62.0166299,66.60637281,0,0.001260087,0.000815115,0.000808806,0.000555521,-0.000681207,-0.00071269,0
RGI60-04.02643,-67.39933772,68.12431034,0,0.000312768,0.000482713,0.001065647,0.00092917,-0.000259144,-0.000951993,0
RGI60-04.02714,-67.3528788,68.22705481,0,9.12E-05,8.75E-05,0,0,-2.64E-05,0,0
RGI60-04.02929,-69.80673691,69.73232219,0,5.63E-05,5.63E-05,0,0,-2.43E-06,0,0
RGI60-04.03038,-69.8535085,69.95212532,0,0.000411315,0.000240681,4.09E-05,0.000110857,-0.000352325,1.39E-05,0
RGI60-04.03204,-72.21084662,70.7520468,0,9.71E-05,0.00017004,0.000116301,0.000227547,-7.53E-05,-0.000104312,0
RGI60-04.03235,-71.87108525,70.80171211,0,0.001989191,0.001269653,0.001116276,0.001063657,-0.000283723,-0.000842816,0
RGI60-04.03256,-71.39031419,70.8724149,0,0.000132018,0.000366033,0.000152686,0.000252206,-3.14E-05,-6.76E-05,0
RGI60-04.03268,-71.85550142,70.4506556,0,0.001406804,0.001193908,0.000534272,0.000576752,-0.000305483,-0.000200585,0
RGI60-04.03269,-71.99589319,70.42935344,0,0.000722077,0.000642374,0.00013077,0.000277581,-0.00012169,1.10E-05,0
RGI60-04.03277,-72.30350869,70.67259492,0,0.000171715,0.000617369,6.49E-05,0.000193686,-0.000130447,-3.97E-05,0
RGI60-04.03283,-71.67311176,70.85007562,0,0.000151324,0.000217448,6.36E-05,0.000277925,-0.0001214,-4.60E-05,0
RGI60-04.03285,-71.63823777,70.85426358,0,8.12E-05,9.02E-05,0,0,-2.10E-05,0,0
RGI60-04.03344,-71.32218087,70.55705142,0,0.000115529,0.000215785,6.17E-05,0.0003034,-2.49E-05,-1.76E-05,0
RGI60-04.03347,-71.20816597,70.53775172,0,0.001181621,0.000615073,0.000648872,0.000493472,-0.0008627,-0.00061707,0
RGI60-04.03348,-71.24805616,70.4567114,0,0.000286568,0.000244321,0.000449759,0.000431432,-0.000243723,-0.000419291,0
RGI60-04.03353,-71.58711734,70.48905469,0,0.000154218,0.000206918,0.000146406,0.000238062,-0.000128574,-0.00013034,0
RGI60-04.03356,-71.50584397,70.53775251,0,0.000135155,0.000136724,5.61E-05,5.92E-05,-5.93E-06,-1.60E-05,0
RGI60-04.03400,-71.69725148,71.03427986,0,0.000190032,0.000140071,1.45E-05,4.65E-05,-0.000116052,1.48E-07,0
RGI60-04.03403,-71.62667011,71.02517967,0,0.000127227,0.000265875,4.69E-05,0.000147274,-4.28E-05,-1.78E-05,0
RGI60-04.03404,-71.57518113,71.01731417,0,5.87E-05,0.000119718,0.000440994,0.000353885,-1.13E-05,-0.000415111,0
RGI60-04.03405,-71.52214946,71.01264185,0,6.98E-05,0.000101476,0.000157257,0.000296924,-8.06E-06,-0.000121076,0
RGI60-04.03406,-71.49537358,71.01080441,0,0.000163133,0.000182285,6.11E-05,0.000146785,-9.00E-05,-1.86E-05,0
RGI60-04.03413,-71.99965266,71.01970222,0,0.000119081,0.000188899,0,0,-7.72E-05,0,0
RGI60-04.03445,-72.34446259,70.89463674,0,0.000335435,0.000371921,0.000519157,0.000427276,-0.00029574,-0.000491835,0
RGI60-04.03516,-72.33495053,70.91600717,0,0.000361701,0.000437502,0.000427455,0.000324496,-0.000361569,-0.000389257,0
RGI60-04.03520,-72.62788127,70.84160228,0,8.65E-05,0.000109255,6.48E-05,0.000121535,-3.78E-05,-4.91E-05,0
RGI60-04.03530,-73.33278249,71.04997792,0,7.55E-05,9.30E-05,3.45E-05,0.000100694,-1.31E-05,-8.52E-06,0
RGI60-04.03531,-73.25770948,71.071772,0,0.00024923,0.000422513,5.02E-05,0.000247624,-0.000138686,2.39E-05,0
RGI60-04.03534,-73.21201564,71.11183198,0,0.000424334,0.000496455,0.000363097,0.0002848,-1.97E-05,-0.000248206,0
RGI60-04.03536,-73.15700304,71.16961129,0,0.000101363,0.000112991,0.000107167,0.000165248,-2.26E-05,-7.53E-05,0
RGI60-04.03634,-72.70622253,70.81399772,0,6.45E-05,0.00018795,0.000274822,0.000307417,-5.03E-05,-0.000257469,0
RGI60-04.03847,-74.68239772,71.61573835,0,6.26E-05,6.33E-05,0,0,-4.27E-06,0,0
RGI60-04.03850,-74.86701192,71.62301845,0,0.000114985,0.000153188,8.41E-05,0.000209953,-9.64E-05,-7.74E-05,0
RGI60-04.03873,-75.0291883,71.63281911,0,3.81E-05,8.18E-05,2.69E-05,5.96E-05,-2.42E-05,-1.77E-05,0
RGI60-04.03967,-74.98364014,72.12035113,0,6.32E-05,0.000124919,0.000109845,0.000120811,-2.00E-05,-8.34E-05,0
RGI60-04.03972,-75.21133793,72.01093691,0,0.001108321,0.000971949,0.000531023,0.000578163,-0.000625636,-0.000463545,0
RGI60-04.03998,-74.8731682,72.10605361,0,0.000424383,0.000384298,0.000207041,0.000199579,-0.000198137,-0.000104361,0
RGI60-04.04010,-74.83580078,71.74210666,0,0.00160374,0.001099134,0.000605527,0.000569351,-0.001106131,-0.000332733,0
RGI60-04.04014,-75.11034627,71.72459997,0,0.000162754,0.000202843,7.02E-05,0.000129258,-0.000124572,-3.89E-05,0
RGI60-04.04018,-75.68369694,71.78956963,0,0.00023935,0.00022618,0.000202055,0.000223209,-0.000218819,-0.000194102,0
RGI60-04.04030,-75.70476964,71.87770831,0,0.005521853,0.002825661,0.000830868,0.001149138,-0.002867799,-0.000411171,0
RGI60-04.04035,-75.98641314,72.05394052,0,4.27E-05,4.50E-05,1.94E-05,7.49E-05,-6.38E-07,-4.61E-06,0
RGI60-04.04044,-75.82748295,72.08801689,0,3.26E-05,6.36E-05,4.57E-05,0.000175632,7.38E-06,-2.19E-05,0
RGI60-04.04074,-76.09376064,71.95920389,0,0.000826305,0.000632017,0,0,-0.000735088,0,0
RGI60-04.04081,-75.55999808,72.01601073,0,0.002448117,0.002115442,0.002329519,0.001649445,-0.001191111,-0.00168694,0
RGI60-04.04082,-75.63909027,71.94784259,0,0.00027959,0.000269172,0.00010806,0.000194523,-0.000234935,-6.39E-05,0
RGI60-04.04085,-75.85176792,71.73442326,0,0.000325734,0.000257602,0.000284546,0.000281694,-0.000190183,-0.000221953,0
RGI60-04.04090,-76.34718467,71.85433271,0,0.000224871,0.000148437,0,0,-0.000176553,0,0
RGI60-04.04091,-76.26451069,71.89798459,0,0.002372025,0.001474766,0.00049235,0.000367028,-0.002166732,-0.000402503,0
RGI60-04.04093,-76.02943411,72.00502931,0,0.000434941,0.000424658,0.000459166,0.000350353,-0.000334736,-0.000419888,0
RGI60-04.04094,-75.9201967,72.06854981,0,4.58E-05,9.39E-05,0.000169407,0.000190511,-3.88E-06,-0.000155553,0
RGI60-04.04813,-76.43044437,72.61818278,0,0.00011247,0.00022013,0.000220077,0.000324753,-4.75E-05,-0.000154562,0
RGI60-04.04924,-76.0597326,72.45384824,0,0.003881662,0.003632677,0.005480207,0.003685883,-0.003003929,-0.005013906,0
RGI60-04.05001,-75.70504968,72.14570368,0,0.000117968,0.000120119,4.56E-05,5.12E-05,-1.89E-05,-5.17E-06,0
RGI60-04.05003,-75.90773658,72.1110967,0,0.000348469,0.000296193,0.000223695,0.00026174,-0.000214624,-0.000151749,0
RGI60-04.05004,-76.04944831,72.07525203,0,0.000551972,0.000500332,0.000382396,0.00041179,-0.000391622,-0.00036503,0
RGI60-04.05006,-76.31832989,71.92988947,0,0.003838104,0.00239376,0.004933223,0.002968835,-0.000327753,8.68E-05,0
RGI60-04.05008,-76.44294249,71.86001144,0,0.005153159,0.004290583,0.010430385,0.008480336,-0.001517314,-0.008570864,0
RGI60-04.05009,-76.47968145,71.80459313,0,0.00235442,0.002145401,0.008413969,0.00469951,-0.00225407,-0.008334429,0
RGI60-04.05225,-81.14115182,73.24262733,0,0.000101954,0.000140424,6.43E-05,8.05E-05,-1.65E-05,-7.30E-06,0
RGI60-04.05226,-81.07602515,73.22993209,0,0.000325052,0.000320439,0.000102291,0.000249014,-0.000260687,-3.79E-05,0
RGI60-04.05514,-64.86269805,67.18922958,0,0.012968863,0.010787699,0.010286684,0.008157859,-0.003619121,-0.003493378,0
RGI60-04.06126,-69.41987312,69.50896426,0,4.93E-05,5.00E-05,0,0,-1.07E-06,0,0
RGI60-04.06168,-68.95761264,69.54835692,0,6.88E-05,9.39E-05,0,0,-2.66E-05,0,0
RGI60-04.06579,-73.59414176,71.20059793,0,2.18E-05,4.99E-05,0,0,-6.68E-06,0,0
RGI60-04.06580,-73.57060146,71.23943173,0,3.94E-05,4.00E-05,0,0,-9.97E-07,0,0
RGI60-04.06598,-74.1368237,71.20928393,0,0.000338524,0.000257019,6.34E-06,7.89E-05,-0.000311644,3.48E-06,0
RGI60-04.06606,-74.02632406,71.27893854,0,0.000506613,0.000492945,0.000312281,0.000300762,-0.000494413,-0.00030423,0
RGI60-04.06670,-73.95910018,71.36299577,0,8.84E-05,0.00011517,0.000158379,0.000240922,-3.01E-05,-0.000129679,0
RGI60-04.06671,-73.96176187,71.37768683,0,2.85E-05,4.48E-05,0,0,-1.02E-05,0,0
RGI60-04.06673,-73.87171399,71.44477964,0,0.000449878,0.000281883,0.00041425,0.000308358,-0.000409196,-0.00038643,0
RGI60-04.06691,-73.00278138,71.50731299,0,7.02E-05,7.27E-05,8.54E-05,0.000121589,-4.07E-06,-5.34E-05,0
RGI60-04.06746,-74.13963498,71.6332332,0,0.000736432,0.000521129,0.001459655,0.000707406,-0.00066788,-0.001400401,0
RGI60-04.06791,-74.53302891,71.59133999,0,0.000331343,0.000292597,0.000580051,0.000355889,-0.000235594,-0.000537631,0
RGI60-04.06802,-74.14497356,71.68767877,0,5.17E-05,8.46E-05,2.29E-05,6.49E-05,-1.38E-05,-6.56E-06,0
RGI60-04.06806,-74.26442968,71.58876479,0,0.002578546,0.002050051,0.00286132,0.001846863,-0.002249728,-0.002475893,0
RGI60-04.06810,-74.32230991,71.40236016,0,0.000612923,0.000575534,0.00039633,0.00030161,-0.000537443,-0.000332166,0
RGI60-04.06811,-74.60364636,71.54247312,0,0.001310339,0.00122997,0.000857919,0.000801833,-0.001221106,-0.000752569,0
RGI60-04.06852,-66.02768996,67.57697303,0,0.008114548,0.006637359,0.008058606,0.005464343,-0.003160917,-0.003994369,0
RGI60-04.07052,-80.11679715,73.67807165,0,0.005578917,0.004760573,0.005503937,0.003433184,-0.003919812,-0.004261031,0
RGI60-04.07104,-79.59043618,73.6400083,0,0.007314226,0.006023433,0.008362119,0.005559807,-0.004536902,-0.00624218,0
RGI60-05.00268,-52.51692316,65.87543646,0,0.000184666,0.000211277,5.79E-05,6.04E-05,-1.29E-05,-3.80E-06,0
RGI60-05.00310,-52.07923875,65.96948607,0,0.000545025,0.000548727,0.000154644,0.000159396,-6.77E-06,-6.06E-05,0
RGI60-05.00313,-52.25983936,65.84717001,0,0.000156873,0.000107074,8.95E-05,9.72E-05,1.33E-05,-8.88E-06,0
RGI60-05.00319,-52.33882173,65.86716457,0,0.000128344,0.000124456,0,0,-1.07E-05,0,0
RGI60-05.00321,-52.31463277,65.85852254,0,8.18E-05,8.01E-05,0,0,-6.82E-06,0,0
RGI60-05.00337,-52.43698521,65.67731613,0,0.007923856,0.009536299,0.003465808,0.001924326,-0.001867356,-0.001078455,0
RGI60-05.00340,-52.46833919,65.61768421,0,0.000194392,0.00017002,0,0,-2.19E-05,0,0
RGI60-05.00355,-52.43959836,65.64991465,0,0.000135543,0.00016632,0.000132161,0.000215093,2.31E-05,-0.000105154,0
RGI60-05.00452,-51.72776285,66.06417213,0,0.000527857,0.000543384,0.000340055,0.000297335,-2.11E-05,-0.000189204,0
RGI60-05.00457,-51.71560876,65.96952174,0,0.00017506,0.00016833,4.41E-05,5.35E-05,-6.12E-05,-4.09E-06,0
RGI60-05.00460,-51.6768186,65.92701215,0,0.024437667,0.013458251,0.009233386,0.005278782,-0.007211669,-0.006927122,0
RGI60-05.00798,-52.17124965,65.99973854,0,0.000604367,0.000636906,0.000279004,0.000328576,-1.44E-05,-3.62E-05,0
RGI60-05.00800,-52.46947001,65.99926547,0,0.010857296,0.008017862,0.001633513,0.004468605,-0.003495981,-0.000290743,0
RGI60-05.00808,-51.73500108,66.09759585,0,0.023193177,0.012206743,0.03646717,0.002844603,-2.84E-05,-0.000217482,0
RGI60-05.00814,-51.85713272,66.06043651,0,0.000719132,0.000801603,0.000147584,0.000447419,2.93E-05,-6.15E-05,0
RGI60-05.00817,-52.82309141,66.00966783,0,0.00748211,0.003605246,0.024007812,0.022392593,-0.002179684,-0.001702288,0
RGI60-05.00818,-52.24466498,65.96394552,0,0.000807833,0.001403118,0.000217345,0.000282683,-1.90E-05,-3.32E-05,0
RGI60-05.00822,-51.98051361,66.03338014,0,0.000327002,0.000334332,7.45E-05,0.000122529,-5.52E-06,-1.37E-05,0
RGI60-05.00854,-52.99629273,66.01140945,0,0.00052041,0.000466831,0.000278914,0.000270816,-9.18E-05,-2.12E-05,0
RGI60-05.02422,-51.36423542,71.14079743,0,9.53E-05,8.50E-05,0,0,-2.25E-05,0,0
RGI60-05.02500,-52.56769937,71.33657317,0,0.000175125,0.000188981,0.000167374,0.00021585,-7.28E-06,-3.04E-05,0
RGI60-05.02516,-52.70074858,71.3553265,0,0.000205948,0.000202973,0,0,-1.19E-05,0,0
RGI60-05.02526,-52.00237419,71.41147276,0,0.000150784,0.000184773,5.51E-05,9.18E-05,-2.09E-06,-2.28E-06,0
RGI60-05.02527,-51.92876286,71.42088921,0,0.000231236,0.000232522,6.13E-05,7.85E-05,-8.67E-06,-7.27E-06,0
RGI60-05.02541,-51.82085096,71.34005542,0,4.46E-05,5.56E-05,3.08E-05,4.42E-05,-1.41E-06,-1.22E-06,0
RGI60-05.02614,-51.90932291,71.58872654,0,0.000230154,0.000225513,0,0,-1.13E-05,0,0
RGI60-05.02616,-52.17711193,71.55301551,0,0.00078371,0.000849383,0.00059068,0.000716694,-2.97E-05,-0.000164442,0
RGI60-05.02619,-51.78687554,71.49963304,0,0.000635042,0.000411629,0.000129404,0.000281747,-0.000526182,1.05E-06,0
RGI60-05.02622,-51.60465565,71.51640461,0,0.00188577,0.001404796,0.000697334,0.000862206,-0.000239345,-4.72E-05,0
RGI60-05.02771,-51.83707358,71.73461464,0,0.000545565,0.000489545,0.002250195,0.001524609,-0.000116242,-0.000107456,0
RGI60-05.02841,-52.8568613,71.84373555,0,0.000331867,0.000347859,0.000128518,0.000131452,-2.40E-05,-9.43E-05,0
RGI60-05.04255,-44.19550774,60.56244491,0,0.000487873,0.000391163,0.000485382,0.000567735,-0.000295733,-0.000356938,0
RGI60-05.04256,-43.97682172,60.55517823,0,0.000849317,0.000833602,0.000256812,0.000261108,-6.42E-05,-2.48E-05,0
RGI60-05.04258,-44.05517343,60.5634387,0,4.85E-05,0.000128798,0.000135309,0.000200161,1.81E-05,-5.05E-05,0
RGI60-05.04267,-43.55088263,60.48835245,0,0.001019463,0.001056552,0.000402219,0.000894557,1.46E-05,-4.29E-05,0
RGI60-05.04271,-43.64926336,60.48439451,0,0.000181221,0.000172422,0.000581563,0.000581081,-1.54E-05,-2.50E-05,0
RGI60-05.04274,-44.09209557,60.56627988,0,0.000498978,0.000460117,0.000179457,0.000362177,-0.000193283,-0.000104599,0
RGI60-05.04275,-43.50681987,60.47339656,0,0.000227506,0.000253163,0.000126453,0.000279919,-2.02E-05,-6.69E-05,0
RGI60-05.04276,-43.84626936,60.45134041,0,0.021037633,0.007946824,0.0085521,0.003762504,-0.006906907,-0.000544339,0
RGI60-05.04280,-43.76993124,60.43897657,0,0.010067772,0.004824473,0.00450574,0.002240276,-0.002206291,-0.000480916,0
RGI60-05.04282,-43.41574887,60.45066836,0,0.005529815,0.005080046,0.003828855,0.003053551,-0.000954447,-0.001108145,0
RGI60-05.04288,-44.12488103,60.42170978,0,0.01583274,0.010776185,0.013929231,0.007358263,-0.007103858,-0.005482975,0
RGI60-05.04298,-43.53542076,60.38221709,0,0.025516068,0.018986042,0.015444046,0.009008281,-0.008251892,-0.003811352,0
RGI60-05.04304,-43.84082016,60.42619031,0,0.002358006,0.006886179,0.039621784,0.008579391,-0.000590435,-0.027989796,0
RGI60-05.04308,-43.60900514,60.29176152,0,0.000810447,0.00047221,0.000100567,0.000101154,-0.000795528,-7.88E-05,0
RGI60-05.04309,-43.86114563,60.32387843,0,0.056046715,0.019803563,0.030123649,0.005813226,-0.00486517,-0.000797501,0
RGI60-05.04311,-43.33503718,60.30626019,0,0.003316224,0.001680695,0.00760429,0.00350128,-0.000912181,-0.006564009,0
RGI60-05.04315,-43.50043055,60.30880519,0,0.037726139,0.014879582,0.031517111,0.010820663,-0.003977945,-0.004860168,0
RGI60-05.04318,-43.57140396,60.31810219,0,0.000394133,0.000354008,0.000268616,0.000249502,-7.34E-05,-0.000107748,0
RGI60-05.04323,-43.18686829,60.31117254,0,0.000180285,0.000336148,0.000346628,0.00023106,-2.05E-05,-4.03E-05,0
RGI60-05.04324,-43.9242354,60.32640941,0,0.000163931,0.000147512,0,0,-3.67E-05,0,0
RGI60-05.04328,-43.19497195,60.26337356,0,0.000120428,0.000147981,7.72E-05,6.25E-05,-4.19E-05,-1.05E-05,0
RGI60-05.04331,-43.26216643,60.24702215,0,0.021182955,0.013204092,0.01168412,0.009236312,-0.003254902,-0.000870191,0
RGI60-05.04332,-43.32463995,60.21538734,0,0.019167984,0.008921721,0.011218749,0.004619761,-0.004224934,-0.002442566,0
RGI60-05.04337,-43.3034862,60.20635827,0,0.000884402,0.001308044,0.000394026,0.000318436,-4.05E-05,-1.02E-06,0
RGI60-05.04338,-43.62813055,60.18845613,0,0.013104176,0.006715103,0.01178519,0.003451637,-0.000721201,-0.000580719,0
RGI60-05.04345,-43.60789266,60.17959449,0,0.001789778,0.001355903,0.001958817,0.000669947,-0.000207886,-0.000551668,0
RGI60-05.04347,-43.93639306,60.17153727,0,0.000629865,0.000497562,0.000599409,0.00061833,-0.000227409,3.88E-05,0
RGI60-05.04361,-43.36798262,60.11729185,0,0.016114013,0.00646502,0.010494455,0.00355295,-0.003277185,-0.0059666,0
RGI60-05.04363,-43.50843503,60.12410076,0,0.000425611,0.00034961,0.000398751,0.000478891,-0.000122782,-0.000157895,0
RGI60-05.04374,-43.39448151,60.33719171,0,0.000128682,0.000133807,6.77E-05,4.25E-05,-3.29E-06,-3.54E-06,0
RGI60-05.04376,-43.30262119,60.31228228,0,0.001249835,0.001028041,0.001832667,0.000899907,-0.000472311,-0.001006303,0
RGI60-05.04501,-43.41027526,60.80770024,0,0.002492796,0.001238193,0.00209968,0.001082297,-0.000241369,-0.000159939,0
RGI60-05.04511,-43.34368295,60.79794402,0,0.023437714,0.021321099,0.02359728,0.007158782,-0.00105295,-0.002633242,0
RGI60-05.04514,-43.58420497,60.69374049,0,0.036825849,0.011161392,0.028867204,0.00412415,-0.00012133,-0.00026446,0
RGI60-05.04515,-43.06458126,60.77554758,0,0.006262665,0.007719277,0.002167117,0.003962791,-0.000838362,-0.000562181,0
RGI60-05.04516,-43.01096804,60.65591461,0,0.004011353,0.00352892,0.001668752,0.001583744,-8.39E-05,-0.000105649,0
RGI60-05.04517,-42.97318075,60.74456545,0,0.024102663,0.014309024,0.037907099,0.007953256,-0.003354689,-0.012110779,0
RGI60-05.04518,-43.29145322,60.75053338,0,0.060205139,0.034933528,0.075222147,0.019765193,-0.005450665,-0.009826514,0
